disease_id,disease_name,symptom_id,symptom_name
DIS511,Hypokalaemia,SYM0010,fatigue
DIS511,Hypokalaemia,SYM0018,constipation
DIS511,Hypokalaemia,SYM0085,palpitations
DIS511,Hypokalaemia,SYM0185,muscle cramps
DIS511,Hypokalaemia,SYM1290,increased urination
DIS511,Hypokalaemia,SYM1291,respiratory problems
DIS512,Hyperuricaemia,SYM0025,joint pain
DIS512,Hyperuricaemia,SYM0454,kidney stones
DIS512,Hyperuricaemia,SYM1292,tophi
DIS512,Hyperuricaemia,SYM1293,gout attacks
DIS512,Hyperuricaemia,SYM0010,fatigue
DIS512,Hyperuricaemia,SYM0014,abdominal pain
DIS512,Hyperuricaemia,SYM0027,fever
DIS513,Cor Pulmonale,SYM0034,shortness of breath
DIS513,Cor Pulmonale,SYM0089,leg swelling
DIS513,Cor Pulmonale,SYM0010,fatigue
DIS513,Cor Pulmonale,SYM0400,cyanosis
DIS513,Cor Pulmonale,SYM0090,rapid heartbeat
DIS513,Cor Pulmonale,SYM1294,distended neck veins
DIS513,Cor Pulmonale,SYM0389,enlarged liver
DIS514,Libman-Sacks Endocarditis,SYM0027,fever
DIS514,Libman-Sacks Endocarditis,SYM0098,heart murmur
DIS514,Libman-Sacks Endocarditis,SYM0010,fatigue
DIS514,Libman-Sacks Endocarditis,SYM0025,joint pain
DIS514,Libman-Sacks Endocarditis,SYM0017,rash
DIS514,Libman-Sacks Endocarditis,SYM0908,kidney problems
DIS514,Libman-Sacks Endocarditis,SYM0855,neurological symptoms
DIS515,Loeffler Endocarditis,SYM0062,breathlessness
DIS515,Loeffler Endocarditis,SYM0010,fatigue
DIS515,Loeffler Endocarditis,SYM0006,cough
DIS515,Loeffler Endocarditis,SYM0064,weight loss
DIS515,Loeffler Endocarditis,SYM0101,swelling
DIS515,Loeffler Endocarditis,SYM0017,rash
DIS515,Loeffler Endocarditis,SYM1295,eosinophilia
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM0027,fever
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM0098,heart murmur
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM1296,embolic events
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM0064,weight loss
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM0010,fatigue
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM1297,systemic symptoms
DIS516,Non-Bacterial Thrombotic Endocarditis,SYM0929,petechiae
DIS517,Stiff Person Syndrome,SYM0133,muscle stiffness
DIS517,Stiff Person Syndrome,SYM1002,muscle spasms
DIS517,Stiff Person Syndrome,SYM1298,hyperlordosis
DIS517,Stiff Person Syndrome,SYM0099,anxiety
DIS517,Stiff Person Syndrome,SYM0173,difficulty walking
DIS517,Stiff Person Syndrome,SYM1067,falls
DIS517,Stiff Person Syndrome,SYM1299,autonomic dysfunction
DIS518,Neuromyelitis Optica,SYM0140,vision loss
DIS518,Neuromyelitis Optica,SYM0024,eye pain
DIS518,Neuromyelitis Optica,SYM0015,weakness
DIS518,Neuromyelitis Optica,SYM1300,sensory loss
DIS518,Neuromyelitis Optica,SYM1064,bladder dysfunction
DIS518,Neuromyelitis Optica,SYM1301,spinal cord symptoms
DIS518,Neuromyelitis Optica,SYM0010,fatigue
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM1302,migraines
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM0951,strokes
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM1066,dementia
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM1057,psychiatric symptoms
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM0180,cognitive decline
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM1303,white matter changes
DIS519,Cerebral Autosomal Dominant Arteriopathy,SYM0762,family history
DIS520,Anti-NMDA Receptor Encephalitis,SYM1057,psychiatric symptoms
DIS520,Anti-NMDA Receptor Encephalitis,SYM0131,seizures
DIS520,Anti-NMDA Receptor Encephalitis,SYM1304,movement disorder
DIS520,Anti-NMDA Receptor Encephalitis,SYM1305,decreased consciousness
DIS520,Anti-NMDA Receptor Encephalitis,SYM1306,autonomic instability
DIS520,Anti-NMDA Receptor Encephalitis,SYM0907,memory problems
DIS520,Anti-NMDA Receptor Encephalitis,SYM1307,catatonia
DIS521,Tarsal Tunnel Syndrome,SYM1084,ankle pain
DIS521,Tarsal Tunnel Syndrome,SYM0191,tingling
DIS521,Tarsal Tunnel Syndrome,SYM0054,numbness
DIS521,Tarsal Tunnel Syndrome,SYM1308,burning in foot
DIS521,Tarsal Tunnel Syndrome,SYM1309,pain worse at night
DIS521,Tarsal Tunnel Syndrome,SYM0015,weakness
DIS521,Tarsal Tunnel Syndrome,SYM0244,heel pain
DIS522,Kienbock Disease,SYM0237,wrist pain
DIS522,Kienbock Disease,SYM0101,swelling
DIS522,Kienbock Disease,SYM0231,stiffness
DIS522,Kienbock Disease,SYM0223,limited range of motion
DIS522,Kienbock Disease,SYM0015,weakness
DIS522,Kienbock Disease,SYM0222,tenderness
DIS522,Kienbock Disease,SYM1310,avascular necrosis
DIS523,Dupuytren's Contracture,SYM1311,finger contracture
DIS523,Dupuytren's Contracture,SYM1312,palm thickening
DIS523,Dupuytren's Contracture,SYM1313,inability to straighten fingers
DIS523,Dupuytren's Contracture,SYM1314,painless nodules
DIS523,Dupuytren's Contracture,SYM1315,ring finger affected
DIS523,Dupuytren's Contracture,SYM1316,little finger affected
DIS523,Dupuytren's Contracture,SYM1317,palmar pits
DIS524,Trigger Finger,SYM1318,finger catching
DIS524,Trigger Finger,SYM0747,clicking
DIS524,Trigger Finger,SYM1319,locking
DIS524,Trigger Finger,SYM0248,pain
DIS524,Trigger Finger,SYM0963,morning stiffness
DIS524,Trigger Finger,SYM1320,swelling at base
DIS524,Trigger Finger,SYM1321,inability to straighten
DIS525,Mycosis Fungoides,SYM1322,skin patches
DIS525,Mycosis Fungoides,SYM1323,plaques
DIS525,Mycosis Fungoides,SYM1324,tumours
DIS525,Mycosis Fungoides,SYM0284,itching
DIS525,Mycosis Fungoides,SYM0104,redness
DIS525,Mycosis Fungoides,SYM0317,skin thickening
DIS525,Mycosis Fungoides,SYM1257,lymphadenopathy
DIS526,Dermatitis Herpetiformis,SYM0298,intense itching
DIS526,Dermatitis Herpetiformis,SYM0308,blisters
DIS526,Dermatitis Herpetiformis,SYM0285,burning
DIS526,Dermatitis Herpetiformis,SYM1325,rash on elbows
DIS526,Dermatitis Herpetiformis,SYM1326,rash on knees
DIS526,Dermatitis Herpetiformis,SYM0618,rash on buttocks
DIS526,Dermatitis Herpetiformis,SYM1327,rash on back
DIS527,Acanthosis Nigricans,SYM1328,dark velvety skin
DIS527,Acanthosis Nigricans,SYM0317,skin thickening
DIS527,Acanthosis Nigricans,SYM1329,body folds affected
DIS527,Acanthosis Nigricans,SYM1330,neck patches
DIS527,Acanthosis Nigricans,SYM1331,armpit patches
DIS527,Acanthosis Nigricans,SYM1332,insulin resistance
DIS527,Acanthosis Nigricans,SYM0092,weight gain
DIS528,Pyoderma Gangrenosum,SYM1333,painful ulcers
DIS528,Pyoderma Gangrenosum,SYM1334,rapid enlargement
DIS528,Pyoderma Gangrenosum,SYM0900,irregular borders
DIS528,Pyoderma Gangrenosum,SYM1335,surrounding erythema
DIS528,Pyoderma Gangrenosum,SYM1336,tissue destruction
DIS528,Pyoderma Gangrenosum,SYM0248,pain
DIS528,Pyoderma Gangrenosum,SYM0280,scarring
DIS529,Budd-Chiari Syndrome,SYM0014,abdominal pain
DIS529,Budd-Chiari Syndrome,SYM1337,ascites
DIS529,Budd-Chiari Syndrome,SYM0075,jaundice
DIS529,Budd-Chiari Syndrome,SYM0389,enlarged liver
DIS529,Budd-Chiari Syndrome,SYM0089,leg swelling
DIS529,Budd-Chiari Syndrome,SYM0010,fatigue
DIS529,Budd-Chiari Syndrome,SYM0064,weight loss
DIS530,Portal Hypertension,SYM1337,ascites
DIS530,Portal Hypertension,SYM1338,variceal bleeding
DIS530,Portal Hypertension,SYM1012,splenomegaly
DIS530,Portal Hypertension,SYM1339,encephalopathy
DIS530,Portal Hypertension,SYM0075,jaundice
DIS530,Portal Hypertension,SYM1340,spider angiomas
DIS530,Portal Hypertension,SYM1341,caput medusae
DIS531,Short Bowel Syndrome,SYM0029,diarrhoea
DIS531,Short Bowel Syndrome,SYM1187,malnutrition
DIS531,Short Bowel Syndrome,SYM0064,weight loss
DIS531,Short Bowel Syndrome,SYM0032,dehydration
DIS531,Short Bowel Syndrome,SYM1342,electrolyte imbalances
DIS531,Short Bowel Syndrome,SYM0010,fatigue
DIS531,Short Bowel Syndrome,SYM1343,steatorrhoea
DIS532,Intestinal Pseudo-obstruction,SYM0395,abdominal distension
DIS532,Intestinal Pseudo-obstruction,SYM0018,constipation
DIS532,Intestinal Pseudo-obstruction,SYM0021,nausea
DIS532,Intestinal Pseudo-obstruction,SYM0030,vomiting
DIS532,Intestinal Pseudo-obstruction,SYM0014,abdominal pain
DIS532,Intestinal Pseudo-obstruction,SYM0393,inability to pass gas
DIS532,Intestinal Pseudo-obstruction,SYM1344,reduced bowel sounds
DIS533,Goodpasture Syndrome,SYM0109,coughing blood
DIS533,Goodpasture Syndrome,SYM0034,shortness of breath
DIS533,Goodpasture Syndrome,SYM0010,fatigue
DIS533,Goodpasture Syndrome,SYM0494,kidney failure
DIS533,Goodpasture Syndrome,SYM0481,blood in urine
DIS533,Goodpasture Syndrome,SYM0378,anaemia
DIS533,Goodpasture Syndrome,SYM0059,chest pain
DIS534,Wegener's Granulomatosis,SYM0084,nosebleeds
DIS534,Wegener's Granulomatosis,SYM1345,nasal crusting
DIS534,Wegener's Granulomatosis,SYM1259,sinusitis
DIS534,Wegener's Granulomatosis,SYM0109,coughing blood
DIS534,Wegener's Granulomatosis,SYM1264,kidney disease
DIS534,Wegener's Granulomatosis,SYM0025,joint pain
DIS534,Wegener's Granulomatosis,SYM0010,fatigue
DIS535,Churg-Strauss Syndrome,SYM1258,asthma
DIS535,Churg-Strauss Syndrome,SYM1259,sinusitis
DIS535,Churg-Strauss Syndrome,SYM1346,nasal polyps
DIS535,Churg-Strauss Syndrome,SYM0956,peripheral neuropathy
DIS535,Churg-Strauss Syndrome,SYM0980,skin rash
DIS535,Churg-Strauss Syndrome,SYM1295,eosinophilia
DIS535,Churg-Strauss Syndrome,SYM1262,heart disease
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0062,breathlessness
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0010,fatigue
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0035,dizziness
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0059,chest pain
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0094,fainting
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0089,leg swelling
DIS536,Idiopathic Pulmonary Arterial Hypertension,SYM0415,racing heartbeat
DIS537,Multiple Endocrine Neoplasia Type 1,SYM1347,parathyroid tumours
DIS537,Multiple Endocrine Neoplasia Type 1,SYM1348,pituitary tumours
DIS537,Multiple Endocrine Neoplasia Type 1,SYM1349,pancreatic tumours
DIS537,Multiple Endocrine Neoplasia Type 1,SYM0454,kidney stones
DIS537,Multiple Endocrine Neoplasia Type 1,SYM1350,peptic ulcers
DIS537,Multiple Endocrine Neoplasia Type 1,SYM0007,headache
DIS537,Multiple Endocrine Neoplasia Type 1,SYM0476,vision changes
DIS538,Multiple Endocrine Neoplasia Type 2,SYM1351,medullary thyroid cancer
DIS538,Multiple Endocrine Neoplasia Type 2,SYM1352,phaeochromocytoma
DIS538,Multiple Endocrine Neoplasia Type 2,SYM1353,parathyroid disease
DIS538,Multiple Endocrine Neoplasia Type 2,SYM1263,hypertension
DIS538,Multiple Endocrine Neoplasia Type 2,SYM0007,headache
DIS538,Multiple Endocrine Neoplasia Type 2,SYM0020,sweating
DIS538,Multiple Endocrine Neoplasia Type 2,SYM0085,palpitations
DIS539,Carcinoid Syndrome,SYM0320,flushing
DIS539,Carcinoid Syndrome,SYM0029,diarrhoea
DIS539,Carcinoid Syndrome,SYM0396,wheezing
DIS539,Carcinoid Syndrome,SYM1159,abdominal cramps
DIS539,Carcinoid Syndrome,SYM1262,heart disease
DIS539,Carcinoid Syndrome,SYM1354,telangiectasia
DIS539,Carcinoid Syndrome,SYM1355,pellagra-like rash
DIS540,Zollinger-Ellison Syndrome,SYM1356,multiple peptic ulcers
DIS540,Zollinger-Ellison Syndrome,SYM0029,diarrhoea
DIS540,Zollinger-Ellison Syndrome,SYM0014,abdominal pain
DIS540,Zollinger-Ellison Syndrome,SYM0357,acid reflux
DIS540,Zollinger-Ellison Syndrome,SYM0064,weight loss
DIS540,Zollinger-Ellison Syndrome,SYM0021,nausea
DIS540,Zollinger-Ellison Syndrome,SYM0030,vomiting
DIS541,Contrast Nephropathy,SYM1357,acute kidney injury after contrast
DIS541,Contrast Nephropathy,SYM0490,elevated creatinine
DIS541,Contrast Nephropathy,SYM0072,decreased urine
DIS541,Contrast Nephropathy,SYM0010,fatigue
DIS541,Contrast Nephropathy,SYM0021,nausea
DIS541,Contrast Nephropathy,SYM1358,fluid retention
DIS541,Contrast Nephropathy,SYM1359,electrolyte imbalance
DIS542,Radiation Nephritis,SYM1263,hypertension
DIS542,Radiation Nephritis,SYM1134,proteinuria
DIS542,Radiation Nephritis,SYM0378,anaemia
DIS542,Radiation Nephritis,SYM0494,kidney failure
DIS542,Radiation Nephritis,SYM0010,fatigue
DIS542,Radiation Nephritis,SYM0498,oedema
DIS542,Radiation Nephritis,SYM1360,history of radiation
DIS543,Cast Nephropathy,SYM0494,kidney failure
DIS543,Cast Nephropathy,SYM0010,fatigue
DIS543,Cast Nephropathy,SYM0498,oedema
DIS543,Cast Nephropathy,SYM0072,decreased urine
DIS543,Cast Nephropathy,SYM0021,nausea
DIS543,Cast Nephropathy,SYM0048,bone pain
DIS543,Cast Nephropathy,SYM0378,anaemia
DIS544,Urethral Diverticulum,SYM1361,post-void dribbling
DIS544,Urethral Diverticulum,SYM1362,recurrent uti
DIS544,Urethral Diverticulum,SYM0488,pelvic pain
DIS544,Urethral Diverticulum,SYM1149,urethral discharge
DIS544,Urethral Diverticulum,SYM1363,dyspareunia
DIS544,Urethral Diverticulum,SYM1364,anterior vaginal wall mass
DIS544,Urethral Diverticulum,SYM0565,urinary incontinence
DIS545,Seminal Vesicle Cyst,SYM0488,pelvic pain
DIS545,Seminal Vesicle Cyst,SYM1365,ejaculatory duct obstruction
DIS545,Seminal Vesicle Cyst,SYM1366,haematospermia
DIS545,Seminal Vesicle Cyst,SYM0452,infertility
DIS545,Seminal Vesicle Cyst,SYM1367,urinary symptoms
DIS545,Seminal Vesicle Cyst,SYM1368,perineal pain
DIS545,Seminal Vesicle Cyst,SYM0018,constipation
DIS546,Ovarian Hyperstimulation Syndrome,SYM0014,abdominal pain
DIS546,Ovarian Hyperstimulation Syndrome,SYM0359,bloating
DIS546,Ovarian Hyperstimulation Syndrome,SYM0021,nausea
DIS546,Ovarian Hyperstimulation Syndrome,SYM0030,vomiting
DIS546,Ovarian Hyperstimulation Syndrome,SYM0034,shortness of breath
DIS546,Ovarian Hyperstimulation Syndrome,SYM0042,decreased urination
DIS546,Ovarian Hyperstimulation Syndrome,SYM1369,rapid weight gain
DIS547,Chronic Pelvic Pain,SYM1370,pelvic pain lasting over 6 months
DIS547,Chronic Pelvic Pain,SYM1363,dyspareunia
DIS547,Chronic Pelvic Pain,SYM1371,dysmenorrhoea
DIS547,Chronic Pelvic Pain,SYM1372,bladder symptoms
DIS547,Chronic Pelvic Pain,SYM1373,bowel symptoms
DIS547,Chronic Pelvic Pain,SYM0010,fatigue
DIS547,Chronic Pelvic Pain,SYM0050,depression
DIS548,Pelvic Organ Prolapse,SYM0564,pelvic pressure
DIS548,Pelvic Organ Prolapse,SYM1374,bulge in vagina
DIS548,Pelvic Organ Prolapse,SYM0565,urinary incontinence
DIS548,Pelvic Organ Prolapse,SYM0506,difficulty urinating
DIS548,Pelvic Organ Prolapse,SYM1375,difficulty defecating
DIS548,Pelvic Organ Prolapse,SYM1272,sexual dysfunction
DIS548,Pelvic Organ Prolapse,SYM0261,lower back pain
DIS549,Galactosaemia,SYM0075,jaundice
DIS549,Galactosaemia,SYM0466,poor feeding
DIS549,Galactosaemia,SYM0030,vomiting
DIS549,Galactosaemia,SYM1376,liver damage
DIS549,Galactosaemia,SYM0179,intellectual disability
DIS549,Galactosaemia,SYM0453,cataracts
DIS549,Galactosaemia,SYM1377,sepsis in newborns
DIS550,Maple Syrup Urine Disease,SYM1378,sweet-smelling urine
DIS550,Maple Syrup Urine Disease,SYM0466,poor feeding
DIS550,Maple Syrup Urine Disease,SYM0030,vomiting
DIS550,Maple Syrup Urine Disease,SYM0648,lethargy
DIS550,Maple Syrup Urine Disease,SYM0131,seizures
DIS550,Maple Syrup Urine Disease,SYM0179,intellectual disability
DIS550,Maple Syrup Urine Disease,SYM1379,neurological deterioration
DIS551,Congenital Adrenal Hyperplasia,SYM1380,ambiguous genitalia
DIS551,Congenital Adrenal Hyperplasia,SYM1381,salt wasting
DIS551,Congenital Adrenal Hyperplasia,SYM1382,precocious puberty
DIS551,Congenital Adrenal Hyperplasia,SYM0650,short stature
DIS551,Congenital Adrenal Hyperplasia,SYM1383,virilisation
DIS551,Congenital Adrenal Hyperplasia,SYM1263,hypertension
DIS551,Congenital Adrenal Hyperplasia,SYM0449,acne
DIS552,Biliary Atresia,SYM0075,jaundice
DIS552,Biliary Atresia,SYM0649,pale stools
DIS552,Biliary Atresia,SYM0040,dark urine
DIS552,Biliary Atresia,SYM0389,enlarged liver
DIS552,Biliary Atresia,SYM0119,poor weight gain
DIS552,Biliary Atresia,SYM0371,abdominal swelling
DIS552,Biliary Atresia,SYM0010,fatigue
DIS553,Herpes Simplex Keratitis,SYM0024,eye pain
DIS553,Herpes Simplex Keratitis,SYM0104,redness
DIS553,Herpes Simplex Keratitis,SYM1384,photophobia
DIS553,Herpes Simplex Keratitis,SYM0706,tearing
DIS553,Herpes Simplex Keratitis,SYM0083,blurred vision
DIS553,Herpes Simplex Keratitis,SYM1385,dendritic ulcer
DIS553,Herpes Simplex Keratitis,SYM1386,decreased vision
DIS554,Acanthamoeba Keratitis,SYM1387,severe eye pain
DIS554,Acanthamoeba Keratitis,SYM0104,redness
DIS554,Acanthamoeba Keratitis,SYM0083,blurred vision
DIS554,Acanthamoeba Keratitis,SYM0127,light sensitivity
DIS554,Acanthamoeba Keratitis,SYM0706,tearing
DIS554,Acanthamoeba Keratitis,SYM1388,disproportionate pain
DIS554,Acanthamoeba Keratitis,SYM1389,ring infiltrate
DIS555,Scleritis,SYM1387,severe eye pain
DIS555,Scleritis,SYM0104,redness
DIS555,Scleritis,SYM0222,tenderness
DIS555,Scleritis,SYM1384,photophobia
DIS555,Scleritis,SYM0706,tearing
DIS555,Scleritis,SYM0083,blurred vision
DIS555,Scleritis,SYM1390,systemic disease association
DIS556,Branchial Cleft Cyst,SYM0897,neck lump
DIS556,Branchial Cleft Cyst,SYM0557,recurrent infections
DIS556,Branchial Cleft Cyst,SYM1391,sinus tract
DIS556,Branchial Cleft Cyst,SYM0208,neck pain
DIS556,Branchial Cleft Cyst,SYM0126,swallowing difficulty
DIS556,Branchial Cleft Cyst,SYM0155,neck stiffness
DIS556,Branchial Cleft Cyst,SYM1392,abscess
DIS557,Thyroglossal Duct Cyst,SYM1393,midline neck lump
DIS557,Thyroglossal Duct Cyst,SYM1394,moves with tongue protrusion
DIS557,Thyroglossal Duct Cyst,SYM1395,recurrent infection
DIS557,Thyroglossal Duct Cyst,SYM1396,neck discomfort
DIS557,Thyroglossal Duct Cyst,SYM1282,dysphagia
DIS557,Thyroglossal Duct Cyst,SYM0530,discharge
DIS557,Thyroglossal Duct Cyst,SYM1397,fistula
DIS558,Parapharyngeal Abscess,SYM1113,neck swelling
DIS558,Parapharyngeal Abscess,SYM1278,trismus
DIS558,Parapharyngeal Abscess,SYM0027,fever
DIS558,Parapharyngeal Abscess,SYM1282,dysphagia
DIS558,Parapharyngeal Abscess,SYM0161,drooling
DIS558,Parapharyngeal Abscess,SYM0764,muffled voice
DIS558,Parapharyngeal Abscess,SYM0612,stridor
DIS559,Body Dysmorphic Disorder,SYM1398,preoccupation with perceived defect
DIS559,Body Dysmorphic Disorder,SYM1399,repetitive behaviours
DIS559,Body Dysmorphic Disorder,SYM0801,avoidance
DIS559,Body Dysmorphic Disorder,SYM0790,social withdrawal
DIS559,Body Dysmorphic Disorder,SYM0050,depression
DIS559,Body Dysmorphic Disorder,SYM0099,anxiety
DIS559,Body Dysmorphic Disorder,SYM1400,skin picking
DIS560,Trichotillomania,SYM1401,compulsive hair pulling
DIS560,Trichotillomania,SYM1402,bald patches
DIS560,Trichotillomania,SYM1403,tension before pulling
DIS560,Trichotillomania,SYM1404,relief after pulling
DIS560,Trichotillomania,SYM1405,hair ingestion
DIS560,Trichotillomania,SYM1406,skin damage
DIS560,Trichotillomania,SYM1407,shame
DIS561,Excoriation Disorder,SYM1408,compulsive skin picking
DIS561,Excoriation Disorder,SYM0428,skin lesions
DIS561,Excoriation Disorder,SYM1409,tissue damage
DIS561,Excoriation Disorder,SYM1226,distress
DIS561,Excoriation Disorder,SYM1410,difficulty stopping
DIS561,Excoriation Disorder,SYM1411,bleeding sores
DIS561,Excoriation Disorder,SYM1412,scars
DIS562,Gastrointestinal Stromal Tumour,SYM0014,abdominal pain
DIS562,Gastrointestinal Stromal Tumour,SYM1413,gastrointestinal bleeding
DIS562,Gastrointestinal Stromal Tumour,SYM0021,nausea
DIS562,Gastrointestinal Stromal Tumour,SYM0030,vomiting
DIS562,Gastrointestinal Stromal Tumour,SYM0495,abdominal mass
DIS562,Gastrointestinal Stromal Tumour,SYM1414,early satiety
DIS562,Gastrointestinal Stromal Tumour,SYM0064,weight loss
DIS563,Cholangiocarcinoma,SYM0075,jaundice
DIS563,Cholangiocarcinoma,SYM0014,abdominal pain
DIS563,Cholangiocarcinoma,SYM0064,weight loss
DIS563,Cholangiocarcinoma,SYM0010,fatigue
DIS563,Cholangiocarcinoma,SYM0284,itching
DIS563,Cholangiocarcinoma,SYM0027,fever
DIS563,Cholangiocarcinoma,SYM0372,clay-coloured stools
DIS564,Adrenocortical Carcinoma,SYM0014,abdominal pain
DIS564,Adrenocortical Carcinoma,SYM1415,hormonal excess
DIS564,Adrenocortical Carcinoma,SYM1383,virilisation
DIS564,Adrenocortical Carcinoma,SYM1416,cushing's features
DIS564,Adrenocortical Carcinoma,SYM0064,weight loss
DIS564,Adrenocortical Carcinoma,SYM0010,fatigue
DIS564,Adrenocortical Carcinoma,SYM0052,back pain
DIS565,Haemophagocytic Lymphohistiocytosis,SYM0013,prolonged fever
DIS565,Haemophagocytic Lymphohistiocytosis,SYM0931,enlarged spleen
DIS565,Haemophagocytic Lymphohistiocytosis,SYM1417,cytopenia
DIS565,Haemophagocytic Lymphohistiocytosis,SYM1418,elevated ferritin
DIS565,Haemophagocytic Lymphohistiocytosis,SYM1419,coagulopathy
